"sampleobsprop_id";"projectname";"unit_key";"sampletype_key";"stakeholder_key"
59981;"Parc Mixtures project";"µg/L";"random spot urine";"Parc"
59986;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
59986;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
59987;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
59987;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
59989;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
59989;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
59990;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
59990;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
59992;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
59992;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
59994;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
59994;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
59996;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
59996;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
60000;"HBM4EU Aligned studies";"µg/L";"urine 24h";"Parc"
60000;"HBM4EU Aligned studies";"µg/L";"urine 24h";"Parc"
60000;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
60000;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
60000;"HBM4EU Aligned studies";"µg/L";"random spot urine";"Parc"
60000;"HBM4EU Aligned studies";"µg/L";"random spot urine";"Parc"
60000;"Parc Mixtures project";"µg/L";"random spot urine";"Parc"
60000;"Parc Mixtures project";"µg/L";"random spot urine";"Parc"
60000;"HBM4EU Aligned studies";"µg/L";"first morning urine";"Parc"
60000;"HBM4EU Aligned studies";"µg/L";"first morning urine";"Parc"
60002;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
60002;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
60002;"HBM4EU Aligned studies";"µg/L";"first morning urine";"Parc"
60002;"HBM4EU Aligned studies";"µg/L";"first morning urine";"Parc"
60002;"Parc Mixtures project";"µg/L";"urine 24h";"Parc"
60002;"Parc Mixtures project";"µg/L";"urine 24h";"Parc"
60002;"HBM4EU Existing studies";"µg/L";"random spot urine";"Parc"
60002;"HBM4EU Existing studies";"µg/L";"random spot urine";"Parc"
60002;"HBM4EU Existing studies";"µg/L";"first morning urine";"Parc"
60002;"HBM4EU Existing studies";"µg/L";"first morning urine";"Parc"
60002;"HBM4EU Aligned studies";"µg/L";"urine 24h";"Parc"
60002;"HBM4EU Aligned studies";"µg/L";"urine 24h";"Parc"
60002;"HBM4EU Aligned studies";"µg/L";"random spot urine";"Parc"
60002;"HBM4EU Aligned studies";"µg/L";"random spot urine";"Parc"
60002;"Parc Mixtures project";"µg/L";"random spot urine";"Parc"
60002;"Parc Mixtures project";"µg/L";"random spot urine";"Parc"
60009;"HBM4EU Existing studies";"µg/L";"first morning urine";"Parc"
60009;"HBM4EU Existing studies";"µg/L";"first morning urine";"Parc"
60012;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
60012;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
60013;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
60013;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
60014;"Parc Mixtures project";"µg/L";"random spot urine";"Parc"
60014;"Parc Mixtures project";"µg/L";"random spot urine";"Parc"
60014;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
60014;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
60021;"Parc Mixtures project";"µg/L";"urine 24h";"Parc"
60021;"Parc Mixtures project";"µg/L";"urine 24h";"Parc"
60021;"HBM4EU Existing studies";"µg/L";"first morning urine";"Parc"
60021;"HBM4EU Existing studies";"µg/L";"first morning urine";"Parc"
60021;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
60021;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
60032;"Parc Mixtures project";"mg/dL";"first morning urine";"Parc"
60032;"Parc Mixtures project";"mg/dL";"first morning urine";"Parc"
60032;"ZWPFASPhase2";"mg/dL";"random spot urine";"FHBM"
60032;"ZWPFASPhase2";"mg/dL";"random spot urine";"FHBM"
60040;"Parc Mixtures project";"µg/L";"random spot urine";"Parc"
60040;"Parc Mixtures project";"µg/L";"random spot urine";"Parc"
60040;"HBM4EU Existing studies";"µg/L";"random spot urine";"Parc"
60040;"HBM4EU Existing studies";"µg/L";"random spot urine";"Parc"
60041;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
60041;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
60045;"HBM4EU Existing studies";"µg/L";"random spot urine";"Parc"
60045;"HBM4EU Existing studies";"µg/L";"random spot urine";"Parc"
60045;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
60045;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
60045;"Parc Mixtures project";"µg/L";"random spot urine";"Parc"
60045;"Parc Mixtures project";"µg/L";"random spot urine";"Parc"
60045;"Parc Mixtures project";"µg/L";"urine 24h";"Parc"
60045;"Parc Mixtures project";"µg/L";"urine 24h";"Parc"
60045;"HBM4EU Existing studies";"µg/L";"first morning urine";"Parc"
60045;"HBM4EU Existing studies";"µg/L";"first morning urine";"Parc"
60049;"HBM4EU Existing studies";"µg/L";"urine 24h";"Parc"
60049;"HBM4EU Existing studies";"µg/L";"urine 24h";"Parc"
60049;"HBM4EU Existing studies";"µg/L";"random spot urine";"Parc"
60049;"HBM4EU Existing studies";"µg/L";"random spot urine";"Parc"
60049;"HBM4EU Aligned studies";"µg/L";"random spot urine";"Parc"
60049;"HBM4EU Aligned studies";"µg/L";"random spot urine";"Parc"
60049;"Parc Mixtures project";"µg/L";"urine 24h";"Parc"
60049;"Parc Mixtures project";"µg/L";"urine 24h";"Parc"
60049;"HBM4EU Aligned studies";"µg/L";"first morning urine";"Parc"
60049;"HBM4EU Aligned studies";"µg/L";"first morning urine";"Parc"
60049;"HBM4EU Existing studies";"µg/L";"first morning urine";"Parc"
60049;"HBM4EU Existing studies";"µg/L";"first morning urine";"Parc"
60049;"Parc dummy project";"µg/L";;"Parc"
60049;"Parc Mixtures project";"µg/L";"random spot urine";"Parc"
60049;"Parc Mixtures project";"µg/L";"random spot urine";"Parc"
60049;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
60049;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
60051;"Parc Mixtures project";"µg/L";"urine 24h";"Parc"
60051;"Parc Mixtures project";"µg/L";"urine 24h";"Parc"
60051;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
60051;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
60051;"HBM4EU Existing studies";"µg/L";"first morning urine";"Parc"
60051;"HBM4EU Existing studies";"µg/L";"first morning urine";"Parc"
60053;"Parc Mixtures project";"µg/L";"random spot urine";"Parc"
60053;"Parc Mixtures project";"µg/L";"random spot urine";"Parc"
60053;"HBM4EU Aligned studies";"µg/L";"first morning urine";"Parc"
60053;"HBM4EU Aligned studies";"µg/L";"first morning urine";"Parc"
60053;"HBM4EU Aligned studies";"µg/L";"random spot urine";"Parc"
60053;"HBM4EU Aligned studies";"µg/L";"random spot urine";"Parc"
60053;"Parc dummy project";"µg/L";;"Parc"
60053;"HBM4EU Existing studies";"µg/L";"first morning urine";"Parc"
60053;"HBM4EU Existing studies";"µg/L";"first morning urine";"Parc"
60053;"Parc Mixtures project";"µg/L";"urine 24h";"Parc"
60053;"Parc Mixtures project";"µg/L";"urine 24h";"Parc"
60053;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
60053;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
60055;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
60055;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
60055;"Parc Mixtures project";"µg/L";"urine 24h";"Parc"
60055;"Parc Mixtures project";"µg/L";"urine 24h";"Parc"
60055;"HBM4EU Existing studies";"µg/L";"first morning urine";"Parc"
60055;"HBM4EU Existing studies";"µg/L";"first morning urine";"Parc"
60057;"HBM4EU Existing studies";"µg/L";"first morning urine";"Parc"
60057;"HBM4EU Existing studies";"µg/L";"first morning urine";"Parc"
60057;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
60057;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
60057;"Parc Mixtures project";"µg/L";"urine 24h";"Parc"
60057;"Parc Mixtures project";"µg/L";"urine 24h";"Parc"
60061;"Parc Mixtures project";"µg/L";"random spot urine";"Parc"
60061;"Parc Mixtures project";"µg/L";"random spot urine";"Parc"
60061;"HBM4EU Existing studies";"µg/L";"first morning urine";"Parc"
60061;"HBM4EU Existing studies";"µg/L";"first morning urine";"Parc"
60061;"Parc Mixtures project";"µg/L";"urine 24h";"Parc"
60061;"Parc Mixtures project";"µg/L";"urine 24h";"Parc"
60061;"HBM4EU Existing studies";"µg/L";"urine 24h";"Parc"
60061;"HBM4EU Existing studies";"µg/L";"urine 24h";"Parc"
60061;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
60061;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
60063;"Parc Mixtures project";"µg/L";;"Parc"
60065;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
60065;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
60074;"HBM4EU Existing studies";"µg/L";"random spot urine";"Parc"
60074;"HBM4EU Existing studies";"µg/L";"random spot urine";"Parc"
60074;"Parc Mixtures project";"µg/L";"random spot urine";"Parc"
60074;"Parc Mixtures project";"µg/L";"random spot urine";"Parc"
60077;"Parc Mixtures project";"µg/L";;"Parc"
60080;"Parc Mixtures project";"µg/L";"random spot urine";"Parc"
60080;"Parc Mixtures project";"µg/L";"random spot urine";"Parc"
60082;"Parc Mixtures project";"µg/L";;"Parc"
60084;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
60084;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
60086;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
60086;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
60086;"HBM4EU Existing studies";"µg/L";"first morning urine";"Parc"
60086;"HBM4EU Existing studies";"µg/L";"first morning urine";"Parc"
60086;"Parc Mixtures project";"µg/L";"random spot urine";"Parc"
60086;"Parc Mixtures project";"µg/L";"random spot urine";"Parc"
60086;"HBM4EU Existing studies";"µg/L";"random spot urine";"Parc"
60086;"HBM4EU Existing studies";"µg/L";"random spot urine";"Parc"
60088;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
60088;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
60090;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
60090;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
60092;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
60092;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
60092;"HBM4EU Existing studies";"µg/L";"first morning urine";"Parc"
60092;"HBM4EU Existing studies";"µg/L";"first morning urine";"Parc"
60092;"HBM4EU Existing studies";"µg/L";"random spot urine";"Parc"
60092;"HBM4EU Existing studies";"µg/L";"random spot urine";"Parc"
60092;"Parc Mixtures project";"µg/L";"random spot urine";"Parc"
60092;"Parc Mixtures project";"µg/L";"random spot urine";"Parc"
60098;"Parc Mixtures project";"µg/L";;"Parc"
60110;"HBM4EU Existing studies";"µg/L";"random spot urine";"Parc"
60110;"HBM4EU Existing studies";"µg/L";"random spot urine";"Parc"
60110;"HBM4EU Existing studies";"µg/L";"first morning urine";"Parc"
60110;"HBM4EU Existing studies";"µg/L";"first morning urine";"Parc"
60110;"Parc Mixtures project";"µg/L";"random spot urine";"Parc"
60110;"Parc Mixtures project";"µg/L";"random spot urine";"Parc"
60110;"Parc Mixtures project";"µg/L";"urine 24h";"Parc"
60110;"Parc Mixtures project";"µg/L";"urine 24h";"Parc"
60110;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
60110;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
60114;"HBM4EU Aligned studies";"g/L";"random spot urine";"Parc"
60114;"HBM4EU Aligned studies";"g/L";"random spot urine";"Parc"
60114;"HBM4EU Aligned studies";"g/L";"urine 24h";"Parc"
60114;"HBM4EU Aligned studies";"g/L";"urine 24h";"Parc"
60115;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
60115;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
60115;"HBM4EU Existing studies";"µg/L";"random spot urine";"Parc"
60115;"HBM4EU Existing studies";"µg/L";"random spot urine";"Parc"
60115;"Parc Mixtures project";"µg/L";"urine 24h";"Parc"
60115;"Parc Mixtures project";"µg/L";"urine 24h";"Parc"
60115;"Parc Mixtures project";"µg/L";"random spot urine";"Parc"
60115;"Parc Mixtures project";"µg/L";"random spot urine";"Parc"
60115;"HBM4EU Existing studies";"µg/L";"first morning urine";"Parc"
60115;"HBM4EU Existing studies";"µg/L";"first morning urine";"Parc"
60119;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
60119;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
60120;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
60120;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
60122;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
60122;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
60124;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
60124;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
60125;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
60125;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
60126;"HBM4EU Existing studies";"µg/L";"random spot urine";"Parc"
60126;"HBM4EU Existing studies";"µg/L";"random spot urine";"Parc"
60126;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
60126;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
60126;"Parc Mixtures project";"µg/L";"random spot urine";"Parc"
60126;"Parc Mixtures project";"µg/L";"random spot urine";"Parc"
60126;"HBM4EU Existing studies";"µg/L";"first morning urine";"Parc"
60126;"HBM4EU Existing studies";"µg/L";"first morning urine";"Parc"
60126;"Parc Mixtures project";"µg/L";"urine 24h";"Parc"
60126;"Parc Mixtures project";"µg/L";"urine 24h";"Parc"
60128;"ZWPFASPhase2";"µg/L";"random spot urine";"FHBM"
60128;"ZWPFASPhase2";"µg/L";"random spot urine";"FHBM"
60128;"HBM4EU Aligned studies";"µg/L";"random spot urine";"Parc"
60128;"HBM4EU Aligned studies";"µg/L";"random spot urine";"Parc"
60128;"HBM4EU Aligned studies";"µg/L";"first morning urine";"Parc"
60128;"HBM4EU Aligned studies";"µg/L";"first morning urine";"Parc"
60138;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
60138;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
60139;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
60139;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
60140;"HBM4EU Existing studies";"µg/L";"first morning urine";"Parc"
60140;"HBM4EU Existing studies";"µg/L";"first morning urine";"Parc"
60141;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
60141;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
60142;"Parc dummy project";"µg/L";;"Parc"
60142;"HBM4EU Aligned studies";"µg/L";"random spot urine";"Parc"
60142;"HBM4EU Aligned studies";"µg/L";"random spot urine";"Parc"
60142;"HBM4EU Existing studies";"µg/L";"first morning urine";"Parc"
60142;"HBM4EU Existing studies";"µg/L";"first morning urine";"Parc"
60146;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
60146;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
60149;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
60149;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
60149;"HBM4EU Aligned studies";"µg/L";"random spot urine";"Parc"
60149;"HBM4EU Aligned studies";"µg/L";"random spot urine";"Parc"
60149;"ZWPFASPhase2";"µg/L";"random spot urine";"FHBM"
60149;"ZWPFASPhase2";"µg/L";"random spot urine";"FHBM"
60149;"Parc Mixtures project";"µg/L";"random spot urine";"Parc"
60149;"Parc Mixtures project";"µg/L";"random spot urine";"Parc"
60149;"Parc dummy project";"µg/L";;"Parc"
60149;"HBM4EU Existing studies";"µg/L";"first morning urine";"Parc"
60149;"HBM4EU Existing studies";"µg/L";"first morning urine";"Parc"
60149;"HBM4EU Aligned studies";"µg/L";"first morning urine";"Parc"
60149;"HBM4EU Aligned studies";"µg/L";"first morning urine";"Parc"
60149;"HBM4EU Existing studies";"µg/L";"random spot urine";"Parc"
60149;"HBM4EU Existing studies";"µg/L";"random spot urine";"Parc"
60157;"HBM4EU Existing studies";"µg/L";"first morning urine";"Parc"
60157;"HBM4EU Existing studies";"µg/L";"first morning urine";"Parc"
60157;"Parc Mixtures project";"µg/L";"urine 24h";"Parc"
60157;"Parc Mixtures project";"µg/L";"urine 24h";"Parc"
60157;"HBM4EU Existing studies";"µg/L";"random spot urine";"Parc"
60157;"HBM4EU Existing studies";"µg/L";"random spot urine";"Parc"
60157;"Parc Mixtures project";"µg/L";"random spot urine";"Parc"
60157;"Parc Mixtures project";"µg/L";"random spot urine";"Parc"
60157;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
60157;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
60160;"HBM4EU Existing studies";"µg/L";"random spot urine";"Parc"
60160;"HBM4EU Existing studies";"µg/L";"random spot urine";"Parc"
60160;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
60160;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
60160;"Parc Mixtures project";"µg/L";"urine 24h";"Parc"
60160;"Parc Mixtures project";"µg/L";"urine 24h";"Parc"
60160;"Parc Mixtures project";"µg/L";"random spot urine";"Parc"
60160;"Parc Mixtures project";"µg/L";"random spot urine";"Parc"
60160;"HBM4EU Existing studies";"µg/L";"first morning urine";"Parc"
60160;"HBM4EU Existing studies";"µg/L";"first morning urine";"Parc"
60162;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
60162;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
60162;"HBM4EU Existing studies";"µg/L";"random spot urine";"Parc"
60162;"HBM4EU Existing studies";"µg/L";"random spot urine";"Parc"
60162;"Parc Mixtures project";"µg/L";"urine 24h";"Parc"
60162;"Parc Mixtures project";"µg/L";"urine 24h";"Parc"
60162;"Parc Mixtures project";"µg/L";"random spot urine";"Parc"
60162;"Parc Mixtures project";"µg/L";"random spot urine";"Parc"
60162;"HBM4EU Existing studies";"µg/L";"first morning urine";"Parc"
60162;"HBM4EU Existing studies";"µg/L";"first morning urine";"Parc"
60166;"HBM4EU Existing studies";"µg/L";"random spot urine";"Parc"
60166;"HBM4EU Existing studies";"µg/L";"random spot urine";"Parc"
60166;"HBM4EU Existing studies";"µg/L";"first morning urine";"Parc"
60166;"HBM4EU Existing studies";"µg/L";"first morning urine";"Parc"
60166;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
60166;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
60166;"Parc Mixtures project";"µg/L";"urine 24h";"Parc"
60166;"Parc Mixtures project";"µg/L";"urine 24h";"Parc"
60166;"Parc Mixtures project";"µg/L";"random spot urine";"Parc"
60166;"Parc Mixtures project";"µg/L";"random spot urine";"Parc"
60185;"HBM4EU Existing studies";"µg/L";"first morning urine";"Parc"
60185;"HBM4EU Existing studies";"µg/L";"first morning urine";"Parc"
60188;"HBM4EU Existing studies";"µg/L";"first morning urine";"Parc"
60188;"HBM4EU Existing studies";"µg/L";"first morning urine";"Parc"
60191;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
60191;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
60193;"Parc Mixtures project";"µg/L";"random spot urine";"Parc"
60193;"Parc Mixtures project";"µg/L";"random spot urine";"Parc"
60193;"Parc Mixtures project";"µg/L";"urine 24h";"Parc"
60193;"Parc Mixtures project";"µg/L";"urine 24h";"Parc"
60193;"HBM4EU Aligned studies";"µg/L";"random spot urine";"Parc"
60193;"HBM4EU Aligned studies";"µg/L";"random spot urine";"Parc"
60193;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
60193;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
60193;"HBM4EU Aligned studies";"µg/L";"first morning urine";"Parc"
60193;"HBM4EU Aligned studies";"µg/L";"first morning urine";"Parc"
60193;"HBM4EU Existing studies";"µg/L";"random spot urine";"Parc"
60193;"HBM4EU Existing studies";"µg/L";"random spot urine";"Parc"
60193;"HBM4EU Existing studies";"µg/L";"first morning urine";"Parc"
60193;"HBM4EU Existing studies";"µg/L";"first morning urine";"Parc"
60196;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
60196;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
60203;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
60203;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
60204;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
60204;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
60206;"Parc Mixtures project";"µg/L";"random spot urine";"Parc"
60206;"Parc Mixtures project";"µg/L";"random spot urine";"Parc"
60206;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
60206;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
60243;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
60243;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
60273;"HBM4EU Existing studies";"µg/L";"first morning urine";"Parc"
60273;"HBM4EU Existing studies";"µg/L";"first morning urine";"Parc"
60273;"Parc Mixtures project";"µg/L";"urine 24h";"Parc"
60273;"Parc Mixtures project";"µg/L";"urine 24h";"Parc"
60273;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
60273;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
60275;"Parc Mixtures project";"µg/L";"random spot urine";"Parc"
60275;"Parc Mixtures project";"µg/L";"random spot urine";"Parc"
60280;"HBM4EU Existing studies";"µg/L";"first morning urine";"Parc"
60280;"HBM4EU Existing studies";"µg/L";"first morning urine";"Parc"
60283;"HBM4EU Aligned studies";"µg/L";"first morning urine";"Parc"
60283;"HBM4EU Aligned studies";"µg/L";"first morning urine";"Parc"
60283;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
60283;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
60283;"HBM4EU Existing studies";"µg/L";"first morning urine";"Parc"
60283;"HBM4EU Existing studies";"µg/L";"first morning urine";"Parc"
60287;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
60287;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
60287;"HBM4EU Aligned studies";"µg/L";"first morning urine";"Parc"
60287;"HBM4EU Aligned studies";"µg/L";"first morning urine";"Parc"
60288;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
60288;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
60288;"HBM4EU Aligned studies";"µg/L";"first morning urine";"Parc"
60288;"HBM4EU Aligned studies";"µg/L";"first morning urine";"Parc"
60296;"HBM4EU Existing studies";"µg/L";"first morning urine";"Parc"
60296;"HBM4EU Existing studies";"µg/L";"first morning urine";"Parc"
60304;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
60304;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
60305;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
60305;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
60307;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
60307;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
60309;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
60309;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
60310;"Parc Mixtures project";"µg/L";;"Parc"
60311;"Parc Mixtures project";"µg/L";"random spot urine";"Parc"
60311;"Parc Mixtures project";"µg/L";"random spot urine";"Parc"
60311;"HBM4EU Existing studies";"µg/L";"random spot urine";"Parc"
60311;"HBM4EU Existing studies";"µg/L";"random spot urine";"Parc"
60312;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
60312;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
60313;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
60313;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
60314;"HBM4EU Existing studies";"µg/L";"random spot urine";"Parc"
60314;"HBM4EU Existing studies";"µg/L";"random spot urine";"Parc"
60314;"Parc Mixtures project";"µg/L";"random spot urine";"Parc"
60314;"Parc Mixtures project";"µg/L";"random spot urine";"Parc"
60315;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
60315;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
60316;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
60316;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
60317;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
60317;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
60329;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
60329;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
60340;"HBM4EU Existing studies";"µg/L";"first morning urine";"Parc"
60340;"HBM4EU Existing studies";"µg/L";"first morning urine";"Parc"
60340;"HBM4EU Existing studies";"µg/L";"urine 24h";"Parc"
60340;"HBM4EU Existing studies";"µg/L";"urine 24h";"Parc"
60340;"HBM4EU Existing studies";"µg/L";"random spot urine";"Parc"
60340;"HBM4EU Existing studies";"µg/L";"random spot urine";"Parc"
60343;"Parc dummy project";"µg/L";;"Parc"
60343;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
60343;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
60343;"HBM4EU Existing studies";"µg/L";"random spot urine";"Parc"
60343;"HBM4EU Existing studies";"µg/L";"random spot urine";"Parc"
60343;"HBM4EU Existing studies";"µg/L";"first morning urine";"Parc"
60343;"HBM4EU Existing studies";"µg/L";"first morning urine";"Parc"
60343;"HBM4EU Aligned studies";"µg/L";"random spot urine";"Parc"
60343;"HBM4EU Aligned studies";"µg/L";"random spot urine";"Parc"
60343;"HBM4EU Aligned studies";"µg/L";"first morning urine";"Parc"
60343;"HBM4EU Aligned studies";"µg/L";"first morning urine";"Parc"
60343;"HBM4EU Aligned studies";"µg/L";"urine 24h";"Parc"
60343;"HBM4EU Aligned studies";"µg/L";"urine 24h";"Parc"
60343;"Parc Mixtures project";"µg/L";"urine 24h";"Parc"
60343;"Parc Mixtures project";"µg/L";"urine 24h";"Parc"
60343;"Parc Mixtures project";"µg/L";"random spot urine";"Parc"
60343;"Parc Mixtures project";"µg/L";"random spot urine";"Parc"
60344;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
60344;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
60346;"HBM4EU Existing studies";"µg/L";"urine 24h";"Parc"
60346;"HBM4EU Existing studies";"µg/L";"urine 24h";"Parc"
60346;"HBM4EU Existing studies";"µg/L";"random spot urine";"Parc"
60346;"HBM4EU Existing studies";"µg/L";"random spot urine";"Parc"
60346;"HBM4EU Existing studies";"µg/L";"first morning urine";"Parc"
60346;"HBM4EU Existing studies";"µg/L";"first morning urine";"Parc"
60350;"Parc Mixtures project";"µg/L";"random spot urine";"Parc"
60350;"Parc Mixtures project";"µg/L";"random spot urine";"Parc"
60350;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
60350;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
60351;"Parc Mixtures project";"µg/L";;"Parc"
60354;"Parc Mixtures project";"µg/L";"urine 24h";"Parc"
