"sampleobsprop_id";"projectname";"unit_key";"sampletype_key";"stakeholder_key"
64088;"HBM4EU Aligned studies";"µg/L";"random spot urine";"Parc"
64088;"HBM4EU Aligned studies";"µg/L";"random spot urine";"Parc"
64088;"Parc dummy project";"µg/L";;"Parc"
64090;"Parc dummy project";"µg/L";;"Parc"
64091;"HBM4EU Aligned studies";"µg/L";"urine 24h";"Parc"
64091;"HBM4EU Aligned studies";"µg/L";"urine 24h";"Parc"
64091;"HBM4EU Aligned studies";"µg/L";"random spot urine";"Parc"
64091;"HBM4EU Aligned studies";"µg/L";"random spot urine";"Parc"
64091;"HBM4EU Aligned studies";"µg/L";"first morning urine";"Parc"
64091;"HBM4EU Aligned studies";"µg/L";"first morning urine";"Parc"
64091;"Parc dummy project";"µg/L";;"Parc"
64094;"HBM4EU Existing studies";"µg/L";"first morning urine";"Parc"
64094;"HBM4EU Existing studies";"µg/L";"first morning urine";"Parc"
64094;"Parc dummy project";"µg/L";;"Parc"
64097;"Parc dummy project";"µg/L";;"Parc"
64097;"HBM4EU Existing studies";"µg/L";"first morning urine";"Parc"
64097;"HBM4EU Existing studies";"µg/L";"first morning urine";"Parc"
64100;"HBM4EU Aligned studies";"µg/L";"random spot urine";"Parc"
64100;"HBM4EU Aligned studies";"µg/L";"random spot urine";"Parc"
64100;"Parc dummy project";"µg/L";;"Parc"
64100;"HBM4EU Aligned studies";"µg/L";"first morning urine";"Parc"
64100;"HBM4EU Aligned studies";"µg/L";"first morning urine";"Parc"
64104;"HBM4EU Aligned studies";"µg/L";"random spot urine";"Parc"
64104;"HBM4EU Aligned studies";"µg/L";"random spot urine";"Parc"
64104;"HBM4EU Aligned studies";"µg/L";"first morning urine";"Parc"
64104;"HBM4EU Aligned studies";"µg/L";"first morning urine";"Parc"
64104;"Parc dummy project";"µg/L";;"Parc"
64104;"ZWPFASPhase2";"µg/L";"random spot urine";"FHBM"
64104;"ZWPFASPhase2";"µg/L";"random spot urine";"FHBM"
64108;"Parc dummy project";"µg/L";;"Parc"
64114;"HBM4EU Existing studies";"µg/L";"random spot urine";"Parc"
64114;"HBM4EU Existing studies";"µg/L";"random spot urine";"Parc"
64114;"Parc Mixtures project";"µg/L";"urine 24h";"Parc"
64114;"Parc Mixtures project";"µg/L";"urine 24h";"Parc"
64114;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
64114;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
64114;"Parc Mixtures project";"µg/L";"random spot urine";"Parc"
64114;"Parc Mixtures project";"µg/L";"random spot urine";"Parc"
64114;"HBM4EU Aligned studies";"µg/L";"random spot urine";"Parc"
64114;"HBM4EU Aligned studies";"µg/L";"random spot urine";"Parc"
64114;"HBM4EU Aligned studies";"µg/L";"first morning urine";"Parc"
64114;"HBM4EU Aligned studies";"µg/L";"first morning urine";"Parc"
64114;"HBM4EU Existing studies";"µg/L";"first morning urine";"Parc"
64114;"HBM4EU Existing studies";"µg/L";"first morning urine";"Parc"
64125;"HBM4EU Existing studies";"µg/L";"first morning urine";"Parc"
64125;"HBM4EU Existing studies";"µg/L";"first morning urine";"Parc"
64125;"Parc Mixtures project";"µg/L";"random spot urine";"Parc"
64125;"Parc Mixtures project";"µg/L";"random spot urine";"Parc"
64142;"Parc Mixtures project";"µg/L";"random spot urine";"Parc"
64142;"Parc Mixtures project";"µg/L";"random spot urine";"Parc"
64143;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
64143;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
64152;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
64152;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
64152;"Parc Mixtures project";"µg/L";"random spot urine";"Parc"
64152;"Parc Mixtures project";"µg/L";"random spot urine";"Parc"
64155;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
64155;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
64157;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
64157;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
64159;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
64159;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
64161;"HBM4EU Existing studies";"µg/L";"random spot urine";"Parc"
64161;"HBM4EU Existing studies";"µg/L";"random spot urine";"Parc"
64161;"Parc Mixtures project";"µg/L";"random spot urine";"Parc"
64161;"Parc Mixtures project";"µg/L";"random spot urine";"Parc"
64161;"HBM4EU Existing studies";"µg/L";"first morning urine";"Parc"
64161;"HBM4EU Existing studies";"µg/L";"first morning urine";"Parc"
64163;"HBM4EU Existing studies";"µg/L";"random spot urine";"Parc"
64163;"HBM4EU Existing studies";"µg/L";"random spot urine";"Parc"
64163;"HBM4EU Existing studies";"µg/L";"first morning urine";"Parc"
64163;"HBM4EU Existing studies";"µg/L";"first morning urine";"Parc"
64163;"Parc Mixtures project";"µg/L";"urine 24h";"Parc"
64163;"Parc Mixtures project";"µg/L";"urine 24h";"Parc"
64163;"HBM4EU Aligned studies";"µg/L";"first morning urine";"Parc"
64163;"HBM4EU Aligned studies";"µg/L";"first morning urine";"Parc"
64163;"HBM4EU Aligned studies";"µg/L";"random spot urine";"Parc"
64163;"HBM4EU Aligned studies";"µg/L";"random spot urine";"Parc"
64163;"HBM4EU Aligned studies";"µg/L";"urine 24h";"Parc"
64163;"HBM4EU Aligned studies";"µg/L";"urine 24h";"Parc"
64163;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
64163;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
64163;"Parc Mixtures project";"µg/L";"random spot urine";"Parc"
64163;"Parc Mixtures project";"µg/L";"random spot urine";"Parc"
64165;"HBM4EU Existing studies";"µg/L";"first morning urine";"Parc"
64165;"HBM4EU Existing studies";"µg/L";"first morning urine";"Parc"
64165;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
64165;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
64165;"Parc Mixtures project";"µg/L";"urine 24h";"Parc"
64165;"Parc Mixtures project";"µg/L";"urine 24h";"Parc"
64165;"HBM4EU Existing studies";"µg/L";"random spot urine";"Parc"
64165;"HBM4EU Existing studies";"µg/L";"random spot urine";"Parc"
64165;"Parc Mixtures project";"µg/L";"random spot urine";"Parc"
64165;"Parc Mixtures project";"µg/L";"random spot urine";"Parc"
64172;"Parc Mixtures project";"µg/L";"random spot urine";"Parc"
64172;"Parc Mixtures project";"µg/L";"random spot urine";"Parc"
64172;"HBM4EU Aligned studies";"µg/L";"urine 24h";"Parc"
64172;"HBM4EU Aligned studies";"µg/L";"urine 24h";"Parc"
64172;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
64172;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
64172;"HBM4EU Existing studies";"µg/L";"random spot urine";"Parc"
64172;"HBM4EU Existing studies";"µg/L";"random spot urine";"Parc"
64172;"Parc dummy project";"µg/L";;"Parc"
64172;"Parc Mixtures project";"µg/L";"urine 24h";"Parc"
64172;"Parc Mixtures project";"µg/L";"urine 24h";"Parc"
64172;"HBM4EU Aligned studies";"µg/L";"random spot urine";"Parc"
64172;"HBM4EU Aligned studies";"µg/L";"random spot urine";"Parc"
64172;"HBM4EU Existing studies";"µg/L";"first morning urine";"Parc"
64172;"HBM4EU Existing studies";"µg/L";"first morning urine";"Parc"
64172;"HBM4EU Aligned studies";"µg/L";"first morning urine";"Parc"
64172;"HBM4EU Aligned studies";"µg/L";"first morning urine";"Parc"
64174;"HBM4EU Existing studies";"µg/L";"first morning urine";"Parc"
64174;"HBM4EU Existing studies";"µg/L";"first morning urine";"Parc"
64177;"HBM4EU Aligned studies";"µg/L";"urine 24h";"Parc"
64177;"HBM4EU Aligned studies";"µg/L";"urine 24h";"Parc"
64177;"HBM4EU Aligned studies";"µg/L";"first morning urine";"Parc"
64177;"HBM4EU Aligned studies";"µg/L";"first morning urine";"Parc"
64177;"HBM4EU Existing studies";"µg/L";"first morning urine";"Parc"
64177;"HBM4EU Existing studies";"µg/L";"first morning urine";"Parc"
64177;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
64177;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
64177;"Parc Mixtures project";"µg/L";"urine 24h";"Parc"
64177;"Parc Mixtures project";"µg/L";"urine 24h";"Parc"
64177;"HBM4EU Aligned studies";"µg/L";"random spot urine";"Parc"
64177;"HBM4EU Aligned studies";"µg/L";"random spot urine";"Parc"
64182;"Parc Mixtures project";"µg/L";;"Parc"
64183;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
64183;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
64211;"Parc Mixtures project";"µg/L";"urine 24h";"Parc"
64211;"Parc Mixtures project";"µg/L";"urine 24h";"Parc"
64213;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
64213;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
64214;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
64214;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
64218;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
64218;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
64221;"HBM4EU Aligned studies";"µg/L";"random spot urine";"Parc"
64221;"HBM4EU Aligned studies";"µg/L";"random spot urine";"Parc"
64221;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
64221;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
64221;"HBM4EU Aligned studies";"µg/L";"first morning urine";"Parc"
64221;"HBM4EU Aligned studies";"µg/L";"first morning urine";"Parc"
64221;"Parc dummy project";"µg/L";;"Parc"
64221;"HBM4EU Existing studies";"µg/L";"first morning urine";"Parc"
64221;"HBM4EU Existing studies";"µg/L";"first morning urine";"Parc"
64222;"Parc dummy project";"µg/L";;"Parc"
64222;"Parc Mixtures project";"µg/L";"urine 24h";"Parc"
64222;"Parc Mixtures project";"µg/L";"urine 24h";"Parc"
64222;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
64222;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
64222;"HBM4EU Existing studies";"µg/L";"first morning urine";"Parc"
64222;"HBM4EU Existing studies";"µg/L";"first morning urine";"Parc"
64222;"HBM4EU Existing studies";"µg/L";"random spot urine";"Parc"
64222;"HBM4EU Existing studies";"µg/L";"random spot urine";"Parc"
64222;"HBM4EU Aligned studies";"µg/L";"urine 24h";"Parc"
64222;"HBM4EU Aligned studies";"µg/L";"urine 24h";"Parc"
64222;"HBM4EU Aligned studies";"µg/L";"first morning urine";"Parc"
64222;"HBM4EU Aligned studies";"µg/L";"first morning urine";"Parc"
64222;"HBM4EU Aligned studies";"µg/L";"random spot urine";"Parc"
64222;"HBM4EU Aligned studies";"µg/L";"random spot urine";"Parc"
64222;"Parc Mixtures project";"µg/L";"random spot urine";"Parc"
64222;"Parc Mixtures project";"µg/L";"random spot urine";"Parc"
64223;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
64223;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
64224;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
64224;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
64225;"HBM4EU Aligned studies";"µg/L";"urine 24h";"Parc"
64225;"HBM4EU Aligned studies";"µg/L";"urine 24h";"Parc"
64225;"Parc dummy project";"µg/L";;"Parc"
64225;"HBM4EU Existing studies";"µg/L";"random spot urine";"Parc"
64225;"HBM4EU Existing studies";"µg/L";"random spot urine";"Parc"
64225;"HBM4EU Existing studies";"µg/L";"first morning urine";"Parc"
64225;"HBM4EU Existing studies";"µg/L";"first morning urine";"Parc"
64225;"HBM4EU Aligned studies";"µg/L";"random spot urine";"Parc"
64225;"HBM4EU Aligned studies";"µg/L";"random spot urine";"Parc"
64225;"HBM4EU Aligned studies";"µg/L";"first morning urine";"Parc"
64225;"HBM4EU Aligned studies";"µg/L";"first morning urine";"Parc"
64225;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
64225;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
64225;"Parc Mixtures project";"µg/L";"random spot urine";"Parc"
64225;"Parc Mixtures project";"µg/L";"random spot urine";"Parc"
64225;"Parc Mixtures project";"µg/L";"urine 24h";"Parc"
64225;"Parc Mixtures project";"µg/L";"urine 24h";"Parc"
64229;"Parc Mixtures project";"µg/L";"random spot urine";"Parc"
64229;"Parc Mixtures project";"µg/L";"random spot urine";"Parc"
64233;"HBM4EU Existing studies";"µg/L";"random spot urine";"Parc"
64233;"HBM4EU Existing studies";"µg/L";"random spot urine";"Parc"
64233;"Parc Mixtures project";"µg/L";"random spot urine";"Parc"
64233;"Parc Mixtures project";"µg/L";"random spot urine";"Parc"
64233;"HBM4EU Existing studies";"µg/L";"first morning urine";"Parc"
64233;"HBM4EU Existing studies";"µg/L";"first morning urine";"Parc"
64233;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
64233;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
64247;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
64247;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
64249;"HBM4EU Existing studies";"µg/L";"first morning urine";"Parc"
64249;"HBM4EU Existing studies";"µg/L";"first morning urine";"Parc"
64256;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
64256;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
64258;"HBM4EU Existing studies";"µg/L";"first morning urine";"Parc"
64258;"HBM4EU Existing studies";"µg/L";"first morning urine";"Parc"
64258;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
64258;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
64258;"HBM4EU Aligned studies";"µg/L";"first morning urine";"Parc"
64258;"HBM4EU Aligned studies";"µg/L";"first morning urine";"Parc"
64265;"Parc Mixtures project";"µg/L";"random spot urine";"Parc"
64265;"Parc Mixtures project";"µg/L";"random spot urine";"Parc"
64265;"HBM4EU Existing studies";"µg/L";"first morning urine";"Parc"
64265;"HBM4EU Existing studies";"µg/L";"first morning urine";"Parc"
64265;"HBM4EU Existing studies";"µg/L";"random spot urine";"Parc"
64265;"HBM4EU Existing studies";"µg/L";"random spot urine";"Parc"
64265;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
64265;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
64266;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
64266;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
64277;"Parc Mixtures project";"µg/L";"random spot urine";"Parc"
64277;"Parc Mixtures project";"µg/L";"random spot urine";"Parc"
64277;"HBM4EU Existing studies";"µg/L";"first morning urine";"Parc"
64277;"HBM4EU Existing studies";"µg/L";"first morning urine";"Parc"
64277;"HBM4EU Existing studies";"µg/L";"random spot urine";"Parc"
64277;"HBM4EU Existing studies";"µg/L";"random spot urine";"Parc"
64277;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
64277;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
64281;"HBM4EU Existing studies";"µg/L";"first morning urine";"Parc"
64281;"HBM4EU Existing studies";"µg/L";"first morning urine";"Parc"
64284;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
64284;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
64287;"Parc dummy project";"µg/L";;"Parc"
64289;"HBM4EU Existing studies";"µg/L";"first morning urine";"Parc"
64289;"HBM4EU Existing studies";"µg/L";"first morning urine";"Parc"
64289;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
64289;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
64289;"HBM4EU Aligned studies";"µg/L";"random spot urine";"Parc"
64289;"HBM4EU Aligned studies";"µg/L";"random spot urine";"Parc"
64289;"HBM4EU Aligned studies";"µg/L";"first morning urine";"Parc"
64289;"HBM4EU Aligned studies";"µg/L";"first morning urine";"Parc"
64289;"Parc dummy project";"µg/L";;"Parc"
64290;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
64290;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
64290;"Parc Mixtures project";"µg/L";"random spot urine";"Parc"
64290;"Parc Mixtures project";"µg/L";"random spot urine";"Parc"
64290;"Parc dummy project";"µg/L";;"Parc"
64290;"Parc Mixtures project";"µg/L";"urine 24h";"Parc"
64290;"Parc Mixtures project";"µg/L";"urine 24h";"Parc"
64290;"HBM4EU Aligned studies";"µg/L";"first morning urine";"Parc"
64290;"HBM4EU Aligned studies";"µg/L";"first morning urine";"Parc"
64290;"HBM4EU Existing studies";"µg/L";"random spot urine";"Parc"
64290;"HBM4EU Existing studies";"µg/L";"random spot urine";"Parc"
64290;"HBM4EU Aligned studies";"µg/L";"random spot urine";"Parc"
64290;"HBM4EU Aligned studies";"µg/L";"random spot urine";"Parc"
64290;"HBM4EU Aligned studies";"µg/L";"urine 24h";"Parc"
64290;"HBM4EU Aligned studies";"µg/L";"urine 24h";"Parc"
64290;"HBM4EU Existing studies";"µg/L";"first morning urine";"Parc"
64290;"HBM4EU Existing studies";"µg/L";"first morning urine";"Parc"
64292;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
64292;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
64292;"Parc dummy project";"µg/L";;"Parc"
64292;"HBM4EU Aligned studies";"µg/L";"first morning urine";"Parc"
64292;"HBM4EU Aligned studies";"µg/L";"first morning urine";"Parc"
64292;"Parc Mixtures project";"µg/L";"random spot urine";"Parc"
64292;"Parc Mixtures project";"µg/L";"random spot urine";"Parc"
64292;"HBM4EU Aligned studies";"µg/L";"random spot urine";"Parc"
64292;"HBM4EU Aligned studies";"µg/L";"random spot urine";"Parc"
64292;"Parc Mixtures project";"µg/L";"urine 24h";"Parc"
64292;"Parc Mixtures project";"µg/L";"urine 24h";"Parc"
64292;"HBM4EU Existing studies";"µg/L";"first morning urine";"Parc"
64292;"HBM4EU Existing studies";"µg/L";"first morning urine";"Parc"
64292;"HBM4EU Aligned studies";"µg/L";"urine 24h";"Parc"
64292;"HBM4EU Aligned studies";"µg/L";"urine 24h";"Parc"
64295;"HBM4EU Existing studies";"µg/L";"first morning urine";"Parc"
64295;"HBM4EU Existing studies";"µg/L";"first morning urine";"Parc"
64298;"Parc Mixtures project";"µg/L";"random spot urine";"Parc"
64298;"Parc Mixtures project";"µg/L";"random spot urine";"Parc"
64298;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
64298;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
64302;"HBM4EU Aligned studies";"L";"first morning urine";"Parc"
64302;"HBM4EU Aligned studies";"L";"first morning urine";"Parc"
64302;"HBM4EU Aligned studies";"L";"random spot urine";"Parc"
64302;"HBM4EU Aligned studies";"L";"random spot urine";"Parc"
64303;"HBM4EU Aligned studies";"L";"urine 24h";"Parc"
64303;"HBM4EU Aligned studies";"L";"urine 24h";"Parc"
64304;"Parc Mixtures project";"µg/L";"random spot urine";"Parc"
64304;"Parc Mixtures project";"µg/L";"random spot urine";"Parc"
64304;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
64304;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
64313;"Parc Mixtures project";"µg/L";"random spot urine";"Parc"
64313;"Parc Mixtures project";"µg/L";"random spot urine";"Parc"
64313;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
64313;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
64319;"HBM4EU Existing studies";"µg/L";"first morning urine";"Parc"
64319;"HBM4EU Existing studies";"µg/L";"first morning urine";"Parc"
64328;"HBM4EU Existing studies";"µg/L";"first morning urine";"Parc"
64328;"HBM4EU Existing studies";"µg/L";"first morning urine";"Parc"
64331;"Parc Mixtures project";"µg/L";"random spot urine";"Parc"
64331;"Parc Mixtures project";"µg/L";"random spot urine";"Parc"
64331;"Parc Mixtures project";"µg/L";"urine 24h";"Parc"
64331;"Parc Mixtures project";"µg/L";"urine 24h";"Parc"
64331;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
64331;"Parc Mixtures project";"µg/L";"first morning urine";"Parc"
62004;"Parc dummy project";"µg/L";;"Parc"
62067;"Parc dummy project";"µg/L";;"Parc"
62071;"Parc dummy project";"µg/L";;"Parc"
62147;"HBM4EU Existing studies";"µg/L";"breast milk";"Parc"
62147;"HBM4EU Existing studies";"µg/L";"breast milk";"Parc"
62154;"HBM4EU Existing studies";"µg/L";"breast milk";"Parc"
62154;"HBM4EU Existing studies";"µg/L";"breast milk";"Parc"
62173;"HBM4EU Existing studies";"µg/L";"breast milk";"Parc"
62173;"HBM4EU Existing studies";"µg/L";"breast milk";"Parc"
62317;"HBM4EU Existing studies";"µg/L";"breast milk";"Parc"
62317;"HBM4EU Existing studies";"µg/L";"breast milk";"Parc"
62346;"Parc dummy project";"mg/dL";;"Parc"
62427;"HBM4EU Existing studies";"µg/L";"breast milk";"Parc"
62427;"HBM4EU Existing studies";"µg/L";"breast milk";"Parc"
62429;"HBM4EU Existing studies";"µg/L";"breast milk";"Parc"
62429;"HBM4EU Existing studies";"µg/L";"breast milk";"Parc"
62500;"Parc dummy project";"µg/L";;"Parc"
62671;"HBM4EU Existing studies";"µg/L";"breast milk";"Parc"
62671;"HBM4EU Existing studies";"µg/L";"breast milk";"Parc"
62744;"HBM4EU Existing studies";"µg/L";"breast milk";"Parc"
62744;"HBM4EU Existing studies";"µg/L";"breast milk";"Parc"
62744;"Parc dummy project";"µg/L";;"Parc"
62748;"HBM4EU Existing studies";"µg/L";"breast milk";"Parc"
62748;"HBM4EU Existing studies";"µg/L";"breast milk";"Parc"
62749;"Parc dummy project";"µg/L";;"Parc"
62749;"HBM4EU Existing studies";"µg/L";"breast milk";"Parc"
62749;"HBM4EU Existing studies";"µg/L";"breast milk";"Parc"
62754;"Parc Mixtures project";"µg/L";"breast milk";"Parc"
62754;"Parc Mixtures project";"µg/L";"breast milk";"Parc"
62791;"HBM4EU Existing studies";"µg/L";"breast milk";"Parc"
62791;"HBM4EU Existing studies";"µg/L";"breast milk";"Parc"
62823;"Parc dummy project";"µg/L";;"Parc"
63075;"Parc Mixtures project";"mg/dL";;"Parc"
63077;"Parc dummy project";"mg/dL";;"Parc"
63204;"Parc dummy project";"µg/L";;"Parc"
63210;"Parc Mixtures project";"µg/L";"breast milk";"Parc"
63210;"Parc Mixtures project";"µg/L";"breast milk";"Parc"
63260;"HBM4EU Existing studies";"µg/L";"breast milk";"Parc"
63260;"HBM4EU Existing studies";"µg/L";"breast milk";"Parc"
63280;"Parc Mixtures project";"µg/L";"breast milk";"Parc"
63280;"Parc Mixtures project";"µg/L";"breast milk";"Parc"
63295;"HBM4EU Existing studies";"µg/L";"breast milk";"Parc"
63295;"HBM4EU Existing studies";"µg/L";"breast milk";"Parc"
63389;"HBM4EU Existing studies";"µg/L";"breast milk";"Parc"
63389;"HBM4EU Existing studies";"µg/L";"breast milk";"Parc"
63399;"HBM4EU Existing studies";"µg/L";"breast milk";"Parc"
63399;"HBM4EU Existing studies";"µg/L";"breast milk";"Parc"
63440;"Parc Mixtures project";"µg/L";"breast milk";"Parc"
63440;"Parc Mixtures project";"µg/L";"breast milk";"Parc"
63533;"HBM4EU Existing studies";"µg/L";"breast milk";"Parc"
63533;"HBM4EU Existing studies";"µg/L";"breast milk";"Parc"
63542;"HBM4EU Existing studies";"µg/L";"breast milk";"Parc"
63542;"HBM4EU Existing studies";"µg/L";"breast milk";"Parc"
63563;"HBM4EU Existing studies";"µg/L";"breast milk";"Parc"
63563;"HBM4EU Existing studies";"µg/L";"breast milk";"Parc"
63574;"HBM4EU Existing studies";"µg/L";"breast milk";"Parc"
63574;"HBM4EU Existing studies";"µg/L";"breast milk";"Parc"
63603;"HBM4EU Existing studies";"µg/L";"breast milk";"Parc"
63603;"HBM4EU Existing studies";"µg/L";"breast milk";"Parc"
63652;"HBM4EU Existing studies";"µg/L";"breast milk";"Parc"
63652;"HBM4EU Existing studies";"µg/L";"breast milk";"Parc"
63672;"HBM4EU Existing studies";"µg/L";"breast milk";"Parc"
63672;"HBM4EU Existing studies";"µg/L";"breast milk";"Parc"
63702;"HBM4EU Existing studies";"µg/L";"breast milk";"Parc"
63702;"HBM4EU Existing studies";"µg/L";"breast milk";"Parc"
63744;"HBM4EU Existing studies";"µg/L";"breast milk";"Parc"
63744;"HBM4EU Existing studies";"µg/L";"breast milk";"Parc"
63760;"HBM4EU Existing studies";"µg/L";"breast milk";"Parc"
63760;"HBM4EU Existing studies";"µg/L";"breast milk";"Parc"
63802;"HBM4EU Existing studies";"µg/L";"breast milk";"Parc"
63802;"HBM4EU Existing studies";"µg/L";"breast milk";"Parc"
63831;"HBM4EU Existing studies";"µg/L";"breast milk";"Parc"
63831;"HBM4EU Existing studies";"µg/L";"breast milk";"Parc"
63879;"HBM4EU Existing studies";"µg/L";"breast milk";"Parc"
63879;"HBM4EU Existing studies";"µg/L";"breast milk";"Parc"
63891;"HBM4EU Existing studies";"µg/L";"breast milk";"Parc"
63891;"HBM4EU Existing studies";"µg/L";"breast milk";"Parc"
63910;"HBM4EU Existing studies";"µg/L";"breast milk";"Parc"
63910;"HBM4EU Existing studies";"µg/L";"breast milk";"Parc"
63939;"Parc Mixtures project";"µg/L";"breast milk";"Parc"
63939;"Parc Mixtures project";"µg/L";"breast milk";"Parc"
63971;"Parc Mixtures project";"µg/L";"breast milk";"Parc"
63971;"Parc Mixtures project";"µg/L";"breast milk";"Parc"
63975;"Parc dummy project";"µg/L";;"Parc"
64048;"Parc dummy project";"µg/L";;"Parc"
64054;"Parc dummy project";"µg/L";;"Parc"
64066;"Parc dummy project";"µg/L";;"Parc"
64103;"Parc dummy project";"µg/L";;"Parc"
64107;"Parc dummy project";"µg/L";;"Parc"
64117;"HBM4EU Existing studies";"µg/L";"breast milk";"Parc"
64117;"HBM4EU Existing studies";"µg/L";"breast milk";"Parc"
64124;"HBM4EU Existing studies";"µg/L";"breast milk";"Parc"
64124;"HBM4EU Existing studies";"µg/L";"breast milk";"Parc"
64141;"HBM4EU Existing studies";"µg/L";"breast milk";"Parc"
64141;"HBM4EU Existing studies";"µg/L";"breast milk";"Parc"
64168;"Parc Mixtures project";"µg/L";"breast milk";"Parc"
64168;"Parc Mixtures project";"µg/L";"breast milk";"Parc"
64236;"Parc Mixtures project";"µg/L";"breast milk";"Parc"
64236;"Parc Mixtures project";"µg/L";"breast milk";"Parc"
64269;"Parc dummy project";"mg/dL";;"Parc"
62316;"HBM4EU Existing studies";"ng/g";"hair";"Parc"
62316;"HBM4EU Existing studies";"ng/g";"hair";"Parc"
62316;"Parc Mixtures project";"ng/g";"hair";"Parc"
62316;"Parc Mixtures project";"ng/g";"hair";"Parc"
62790;"HBM4EU Existing studies";"ng/g";"hair";"Parc"
62790;"HBM4EU Existing studies";"ng/g";"hair";"Parc"
62790;"HBM4EU Hg study";"ng/g";"hair";"Parc"
62790;"HBM4EU Hg study";"ng/g";"hair";"Parc"
62790;"Parc Mixtures project";"ng/g";"hair";"Parc"
62790;"Parc Mixtures project";"ng/g";"hair";"Parc"
63169;"HBM4EU Existing studies";"ng/g";"hair";"Parc"
63169;"HBM4EU Existing studies";"ng/g";"hair";"Parc"
63169;"Parc Mixtures project";"ng/g";"hair";"Parc"
63169;"Parc Mixtures project";"ng/g";"hair";"Parc"
62398;"Parc dummy project";"ng/g";;"Parc"
62402;"Parc dummy project";"ng/g";;"Parc"
63095;"Parc dummy project";"ng/g";;"Parc"
63095;"Parc Mixtures project";"ng/g";"toe nail";"Parc"
63095;"Parc Mixtures project";"ng/g";"toe nail";"Parc"
63107;"Parc Mixtures project";"ng/g";"toe nail";"Parc"
63107;"Parc Mixtures project";"ng/g";"toe nail";"Parc"
